batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
Cologne,Cologne,Cologne(113).ZIP,"_Wer Missbrauch betreibt, verwirkt sein Gastrecht_ Landrat Michael Kreuzberg und Leitender Polizeidi.PDF","C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\_Wer Missbrauch betreibt, verwirkt sein Gastrecht_ Landrat Michael Kreuzberg und Leitender Polizeidi.PDF","""Wer Missbrauch betreibt, verwirkt sein Gastrecht"" Landrat Michael Kreuzberg und Leitender Polizeidirektor",wer missbrauch betreibt verwirkt sein gastrecht landrat michael kreuzberg und leitender polizeidirektor,Kölner Stadt-Anzeiger,kölner stadtanzeiger,09. Januar 2016,,702,5007,22fd55fa751391cc8ea341979360db5df88120c0,variant_003,regional_variant,drop,regional_variant,no,,no,,"Dropped in favor of representative file: _Wer Missbrauch betreibt, verwirkt sein Gastrecht_ Landrat Michael Kreuzberg und Leitender Polizeidi(2).PDF (variant_003).",BG; S. 33,no,
Cologne,Cologne,Cologne(113).ZIP,Akgün verweist aufs Grundgesetz 60-PLUS-GRUPPE SPD-Politikern vermisst die gesellschaftliche Integra.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Akgün verweist aufs Grundgesetz 60-PLUS-GRUPPE SPD-Politikern vermisst die gesellschaftliche Integra.PDF,Akgün verweist aufs Grundgesetz 60-PLUS-GRUPPE SPD-Politikern vermisst die gesellschaftliche Integration,akgün verweist aufs grundgesetz 60plusgruppe spdpolitikern vermisst die gesellschaftliche integration,Kölner Stadt-Anzeiger,kölner stadtanzeiger,14. Januar 2016,JACQUELINE ROTHER,456,3309,c73623cc016d90134cb1e17278f50460260e9110,,unique,keep,,no,,no,,,LE; S. 24,no,
Cologne,Cologne,Cologne(113).ZIP,Alles muss raus Reaktionen Nach den gewaltsamen und sexuellen Übergriffen in der Silvesternacht werd.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Alles muss raus Reaktionen Nach den gewaltsamen und sexuellen Übergriffen in der Silvesternacht werd.PDF,Alles muss raus Reaktionen Nach den gewaltsamen und sexuellen Übergriffen in der Silvesternacht werden die,alles muss raus reaktionen nach den gewaltsamen und sexuellen übergriffen in der silvesternacht werden die,"taz, die tageszeitung",taz die tageszeitung,Montag 11. Januar 2016,Pascal Beucker,682,5032,606a4b9c6905de610cc72870f5ea3f6fd033a28e,,unique,keep,,no,,no,,,SCHWERPUNKT; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Anzeigen auch in Hamburg gestiegen ÜBERGRIFFE Auf St. Pauli kam es in der Silvesternacht zu ähnliche.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Anzeigen auch in Hamburg gestiegen ÜBERGRIFFE Auf St. Pauli kam es in der Silvesternacht zu ähnliche.PDF,Anzeigen auch in Hamburg gestiegen ÜBERGRIFFE Auf St. Pauli kam es in der Silvesternacht zu ähnlichen,anzeigen auch in hamburg gestiegen übergriffe auf st pauli kam es in der silvesternacht zu ähnlichen,"taz, die tageszeitung",taz die tageszeitung,Freitag 15. Januar 2016,Katharina Schipkowski,606,4262,a45fdaecb7d16ada29935fe7064adaa060b9f888,,unique,keep,,no,,no,,,INLAND; S. 7,no,
Cologne,Cologne,Cologne(113).ZIP,ARTIKEL(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\ARTIKEL(2).PDF,ARTIKEL,artikel,Kölnische Rundschau,kölnische rundschau,09. Januar 2016,,43,314,6b49ee7d99d25445ef95fe911c4d1a15e2fcc20f,,unique,drop,very_short_low_value,no,,no,,,POL; S. 2,yes,very_short_low_value
Cologne,Cologne,Cologne(113).ZIP,ARTIKEL.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\ARTIKEL.PDF,ARTIKEL,artikel,Kölnische Rundschau,kölnische rundschau,07. Januar 2016,Foto:dpa,16,127,bcb894f2604b04c20e50d898b18e6ad790dfa6a1,,unique,drop,very_short_low_value,no,,no,,,POL; S. 2,yes,very_short_low_value
Cologne,Cologne,Cologne(113).ZIP,Asylbewerber verteilen Blumen an Odenthaler.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Asylbewerber verteilen Blumen an Odenthaler.PDF,Asylbewerber verteilen Blumen an Odenthaler,asylbewerber verteilen blumen an odenthaler,Kölner Stadt-Anzeiger,kölner stadtanzeiger,15. Januar 2016,dfk,107,760,66b76c12826ba828f0621329ab4d91ebc67399c6,near_002,duplicate_near,drop,duplicate_near,no,,no,,Dropped in favor of representative file: Asylbewerber verteilen Blumen.PDF (near_002).,RB; S. 31,yes,very_short_low_value
Cologne,Cologne,Cologne(113).ZIP,Asylbewerber verteilen Blumen.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Asylbewerber verteilen Blumen.PDF,Asylbewerber verteilen Blumen,asylbewerber verteilen blumen,Kölnische Rundschau,kölnische rundschau,15. Januar 2016,dfk,123,873,f25b3944ac6eb512d8644b9352977d70ea830fa1,near_002,duplicate_near,keep,,yes,longest_usable_body,no,,Representative kept for near_002.,RRB-LOK; S. 35,no,
Cologne,Cologne,Cologne(113).ZIP,Azzouzi fürchtet pauschale Urteile nach Kölner Taten.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Azzouzi fürchtet pauschale Urteile nach Kölner Taten.PDF,Azzouzi fürchtet pauschale Urteile nach Kölner Taten,azzouzi fürchtet pauschale urteile nach kölner taten,Rheinische Post,rheinische post,Samstag 9. Januar 2016,,145,1010,26168bcfe312300dc3c79cd7c1f348aa59f1c049,,unique,keep,,no,,no,,,SPORT,no,
Cologne,Cologne,Cologne(113).ZIP,Beamte in Köln befürchteten Tote Leitender Bundespolizist spricht von Spießrutenlauf für die Frauen.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Beamte in Köln befürchteten Tote Leitender Bundespolizist spricht von Spießrutenlauf für die Frauen.PDF,Beamte in Köln befürchteten Tote; Leitender Bundespolizist spricht von Spießrutenlauf für die Frauen / Merkel,beamte in köln befürchteten tote leitender bundespolizist spricht von spiessrutenlauf für die frauen  merkel,Der Tagesspiegel,der tagesspiegel,Freitag 8. Januar 2016,Frank Jansen und Hans Monath,493,3658,58444620453d395a5b325670f0d48e308a9bea74,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 22633,no,
Cologne,Cologne,Cologne(113).ZIP,Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke _sehr dünn_ - Viele Frauen wurden in(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke _sehr dünn_ - Viele Frauen wurden in(2).PDF,"Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke ""sehr dünn"" - Viele Frauen wurden in der",bundespolizei am bahnhof nicht mehr herr der lage personaldecke sehr dünn  viele frauen wurden in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,04. Januar 2016,TIM STINAUER,1006,6846,f6249edf097d96d122759f5d01cd26c95ef70ad0,variant_004,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_004.,BL; S. 2,no,
Cologne,Cologne,Cologne(113).ZIP,Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke _sehr dünn_ - Viele Frauen wurden in.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke _sehr dünn_ - Viele Frauen wurden in.PDF,"Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke ""sehr dünn"" - Viele Frauen wurden in der",bundespolizei am bahnhof nicht mehr herr der lage personaldecke sehr dünn  viele frauen wurden in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,04. Januar 2016,TIM STINAUER,707,4861,f0feef94257eca5807197e1c3f7929d8de53d70f,variant_004,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: Bundespolizei am Bahnhof nicht mehr Herr der Lage Personaldecke _sehr dünn_ - Viele Frauen wurden in(2).PDF (variant_004).,BL; S. 2,no,
Cologne,Cologne,Cologne(113).ZIP,Das Grauen danach Die sexuellen Übergriffe und Diebstähle in der Silvesternacht in Köln haben großes.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Das Grauen danach Die sexuellen Übergriffe und Diebstähle in der Silvesternacht in Köln haben großes.PDF,Das Grauen danach Die sexuellen Übergriffe und Diebstähle in der Silvesternacht in Köln haben großes,das grauen danach die sexuellen übergriffe und diebstähle in der silvesternacht in köln haben grosses,Die Welt,die welt,Mittwoch 6. Januar 2016,Dirk Banse,1382,10123,a776fa6babd94006b98c939b2713f37ff4b17d6b,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 4,no,
Cologne,Cologne,Cologne(113).ZIP,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(2).PDF,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der,das vertrauen in die schutzfunktion des staates ist futsch kriminalität zu den vorfällen in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,12. Januar 2016,,1235,8648,fd9aa18a5207c5b3d2543608921ad652414f654a,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv.PDF (exact_002).,BR; S. 37,no,
Cologne,Cologne,Cologne(113).ZIP,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(3).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(3).PDF,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der,das vertrauen in die schutzfunktion des staates ist futsch kriminalität zu den vorfällen in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,12. Januar 2016,,1235,8648,fd9aa18a5207c5b3d2543608921ad652414f654a,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv.PDF (exact_002).,BR; S. 28,no,
Cologne,Cologne,Cologne(113).ZIP,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(4).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv(4).PDF,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der,das vertrauen in die schutzfunktion des staates ist futsch kriminalität zu den vorfällen in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,12. Januar 2016,,1235,8648,fd9aa18a5207c5b3d2543608921ad652414f654a,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv.PDF (exact_002).,BR; S. 34,no,
Cologne,Cologne,Cologne(113).ZIP,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der Silv.PDF,Das Vertrauen in die Schutzfunktion des Staates ist futsch KRIMINALITÄT Zu den Vorfällen in der,das vertrauen in die schutzfunktion des staates ist futsch kriminalität zu den vorfällen in der,Kölner Stadt-Anzeiger,kölner stadtanzeiger,12. Januar 2016,,1235,8648,fd9aa18a5207c5b3d2543608921ad652414f654a,exact_002,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_002.,BR; S. 35,no,
Cologne,Cologne,Cologne(113).ZIP,"Den Tätern drohen hohe Strafen Einzelnen Personen Übergriffe nachzuweisen, wird aber schwierig.PDF","C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Den Tätern drohen hohe Strafen Einzelnen Personen Übergriffe nachzuweisen, wird aber schwierig.PDF","Den Tätern drohen hohe Strafen Einzelnen Personen Übergriffe nachzuweisen, wird aber schwierig",den tätern drohen hohe strafen einzelnen personen übergriffe nachzuweisen wird aber schwierig,Kölner Stadt-Anzeiger,kölner stadtanzeiger,08. Januar 2016,TANJA BRANDES,390,2884,3950df6f0e45242327ac21b7152104cd792df39f,,unique,keep,,no,,no,,,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Der Aufschrei SILVESTERATTACKEN Nach den Angriffen auf Frauen in Köln sprechen Bundesminister von  n.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Der Aufschrei SILVESTERATTACKEN Nach den Angriffen auf Frauen in Köln sprechen Bundesminister von  n.PDF,Der Aufschrei SILVESTERATTACKEN Nach den Angriffen auf Frauen in Köln sprechen Bundesminister von,der aufschrei silvesterattacken nach den angriffen auf frauen in köln sprechen bundesminister von,"taz, die tageszeitung",taz die tageszeitung,Mittwoch 06. Januar 2016,,333,2484,07fa781b80c05b2fcecbc521517a0f9bf26262f3,,unique,keep,,no,,no,,,SEITE 1; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Der Hass im Netz ist ein Zeichen von Schwäche.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Der Hass im Netz ist ein Zeichen von Schwäche.PDF,Der Hass im Netz ist ein Zeichen von Schwäche,der hass im netz ist ein zeichen von schwäche,Rheinische Post,rheinische post,Samstag 16. Januar 2016,,416,2841,965f3950392fed5a5b6d8b2218c0e3f69138c051,,unique,keep,,no,,no,,,POLITIK,no,
Cologne,Cologne,Cologne(113).ZIP,Die Armlänge und die Angst.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Armlänge und die Angst.PDF,Die Armlänge und die Angst,die armlänge und die angst,Die Welt,die welt,Dienstag 12. Januar 2016,Gerrit-freya Klebe,421,2649,1de481cf5dee1ccb26e79991e41de457bbdc185f,,unique,drop,commentary_noncore,no,,no,,,FORUM; Gastkommentar; S. 2; Ausg. 9,yes,commentary_noncore
Cologne,Cologne,Cologne(113).ZIP,Die Bürger in Oberberg rüsten auf Händler verkaufen deutlich mehr Reizgas und Gaspistolen - Kleiner.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Bürger in Oberberg rüsten auf Händler verkaufen deutlich mehr Reizgas und Gaspistolen - Kleiner.PDF,Die Bürger in Oberberg rüsten auf Händler verkaufen deutlich mehr Reizgas und Gaspistolen - Kleiner,die bürger in oberberg rüsten auf händler verkaufen deutlich mehr reizgas und gaspistolen  kleiner,Kölnische Rundschau,kölnische rundschau,14. Januar 2016,Torsten Sülzer,603,4351,a4ff56a35c74b25826293d1a7a9d4deb83cbaf52,,unique,keep,,no,,no,,,RON-LOK; S. 32,no,
Cologne,Cologne,Cologne(113).ZIP,Die ganze Wahrheit muss an die Öffentlichkeit.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die ganze Wahrheit muss an die Öffentlichkeit.PDF,Die ganze Wahrheit muss an die Öffentlichkeit,die ganze wahrheit muss an die öffentlichkeit,Kölnische Rundschau,kölnische rundschau,12. Januar 2016,,756,5435,c8f472f1caa5442e7ad110b1f350eca527591fa1,,unique,keep,,no,,no,,,BR; S. 22,no,
